x,y,z,pot
-77.3561,-2.9688,99.3204,0.884102
-77.2117,-2.9281,97.7655,0.884327
-77.0800,-2.8868,96.2080,0.884552
-76.9611,-2.8445,94.6481,0.884777
-76.8544,-2.8022,93.0859,0.885003
-76.7597,-2.7603,91.5217,0.885229
-76.6773,-2.7184,89.9553,0.885455
-76.6073,-2.6764,88.3869,0.885681
-76.5485,-2.6357,86.8167,0.885908
-76.5011,-2.5967,85.2446,0.886134
-76.4669,-2.5566,83.6710,0.886361
-76.4457,-2.5164,82.0960,0.886588
-76.4392,-2.4781,80.5194,0.886815
-76.4492,-2.4400,78.9415,0.887043
-76.4718,-2.4014,77.3624,0.887270
-76.5036,-2.3634,75.7819,0.887498
-76.5424,-2.3250,74.2001,0.887726
-76.5880,-2.2853,72.6170,0.887954
-76.6423,-2.2454,71.0328,0.888182
-76.7044,-2.2046,69.4476,0.888411
-76.7732,-2.1613,67.8614,0.888640
-76.8444,-2.1157,66.2739,0.888869
-76.9219,-2.0678,64.6856,0.889098
-77.0073,-2.0198,63.0962,0.889327
-77.1020,-1.9713,61.5063,0.889557
-77.2052,-1.9243,59.9154,0.889787
-77.3176,-1.8775,58.3240,0.890017
-77.4397,-1.8306,56.7321,0.890247
-77.5710,-1.7837,55.1395,0.890477
-77.7113,-1.7373,53.5466,0.890708
-77.8611,-1.6909,51.9535,0.890938
-78.0208,-1.6443,50.3599,0.891169
-78.1911,-1.5958,48.7664,0.891400
-78.3716,-1.5470,47.1729,0.891631
-78.5620,-1.4983,45.5792,0.891862
-78.7627,-1.4492,43.9858,0.892094
-78.9739,-1.3996,42.3924,0.892325
-79.1950,-1.3517,40.7991,0.892557
-79.4265,-1.3060,39.2063,0.892789
-79.6692,-1.2618,37.6138,0.893021
-79.9245,-1.2155,36.0224,0.893254
-80.1922,-1.1679,34.4319,0.893486
-80.4717,-1.1190,32.8423,0.893719
-80.7625,-1.0704,31.2538,0.893951
-81.0646,-1.0217,29.6661,0.894184
-81.3783,-0.9723,28.0796,0.894417
-81.7034,-0.9236,26.4944,0.894651
-82.0402,-0.8751,24.9103,0.894884
-82.3881,-0.8278,23.3276,0.895118
-82.7471,-0.7822,21.7461,0.895351
-83.1173,-0.7379,20.1661,0.895585
-83.4991,-0.6941,18.5878,0.895819
-83.8923,-0.6511,17.0109,0.896053
-84.2971,-0.6082,15.4361,0.896288
-84.7123,-0.5680,13.8624,0.896522
-85.1383,-0.5297,12.2904,0.896757
-85.5752,-0.4934,10.7206,0.896992
-86.0238,-0.4586,9.1525,0.897227
-86.4845,-0.4235,7.5867,0.897462
-86.9560,-0.3894,6.0230,0.897697
-87.4381,-0.3558,4.4616,0.897933
-87.9292,-0.3248,2.9013,0.898168
-88.3864,-0.2992,1.4722,0.898384
-88.8500,-0.2765,0.0447,0.898601
-89.3195,-0.2531,-1.3807,0.898817
-89.7937,-0.2267,-2.8058,0.899033
-90.2730,-0.2010,-4.2301,0.899250
-90.7571,-0.1810,-5.6535,0.899466
-91.2463,-0.1612,-7.0741,0.899683
-91.7400,-0.1386,-8.4937,0.899899
-92.2387,-0.1160,-9.9129,0.900116
-92.7428,-0.0993,-11.3312,0.900333
-93.2528,-0.0825,-12.7479,0.900550
-93.7684,-0.0630,-14.1637,0.900767
-94.2873,-0.0424,-15.5796,0.900984
-94.8086,-0.0234,-16.9951,0.901202
-95.3326,-0.0035,-18.4104,0.901419
-95.8605,0.0145,-19.8252,0.901637
-96.3936,0.0296,-21.2393,0.901854
-96.9312,0.0460,-22.6516,0.902072
-97.4731,0.0649,-24.0628,0.902290
-98.0202,0.0826,-25.4731,0.902508
-98.5733,0.0965,-26.8814,0.902726
-99.1311,0.1145,-28.2877,0.902944
-99.6927,0.1337,-29.6934,0.903162
-100.2593,0.1477,-31.0976,0.903380
-100.8313,0.1591,-32.4991,0.903598
-101.4079,0.1766,-33.8993,0.903816
-101.9893,0.1923,-35.2984,0.904034
-102.5754,0.2044,-36.6949,0.904252
-103.1665,0.2193,-38.0895,0.904471
-103.7631,0.2346,-39.4837,0.904689
-104.3647,0.2446,-40.8757,0.904908
-104.9701,0.2574,-42.2657,0.905126
-105.5792,0.2722,-43.6545,0.905344
-106.1923,0.2809,-45.0426,0.905563
-106.8084,0.2923,-46.4292,0.905782
-107.4274,0.3063,-47.8152,0.906000
-108.0496,0.3173,-49.2001,0.906219
-108.6757,0.3259,-50.5836,0.906438
-109.3053,0.3384,-51.9666,0.906657
-109.9382,0.3522,-53.3488,0.906876
-110.5741,0.3668,-54.7302,0.907095
-111.2135,0.3786,-56.1120,0.907314
-111.8555,0.3881,-57.4937,0.907534
-112.4989,0.3955,-58.8757,0.907753
-113.1447,0.4021,-60.2579,0.907973
-113.7931,0.4119,-61.6402,0.908193
-114.4435,0.4254,-63.0227,0.908413
-115.0955,0.4392,-64.4058,0.908633
-115.7489,0.4517,-65.7894,0.908854
-116.4036,0.4633,-67.1738,0.909074
-117.0596,0.4763,-68.5585,0.909295
-117.7166,0.4901,-69.9438,0.909516
-118.3750,0.5048,-71.3298,0.909737
-119.0345,0.5199,-72.7163,0.909958
-119.6952,0.5350,-74.1034,0.910179
-120.3569,0.5486,-75.4913,0.910401
-121.0197,0.5634,-76.8797,0.910623
-121.6836,0.5793,-78.2686,0.910844
-122.3481,0.5961,-79.6584,0.911066
-123.0128,0.6130,-81.0492,0.911288
-123.6778,0.6300,-82.4409,0.911511
-124.3427,0.6472,-83.8337,0.911733
-125.0075,0.6643,-85.2277,0.911955
-125.6721,0.6816,-86.6228,0.912178
-126.3372,0.6995,-88.0185,0.912401
-127.0030,0.7184,-89.4150,0.912624
-127.6693,0.7386,-90.8122,0.912847
-128.3360,0.7587,-92.2102,0.913070
-129.0026,0.7790,-93.6092,0.913293
-129.6695,0.7995,-95.0091,0.913516
-130.3364,0.8204,-96.4100,0.913740
-131.0030,0.8416,-97.8119,0.913964
-131.6693,0.8620,-99.2151,0.914187
-132.3346,0.8827,-100.6195,0.914411
-132.9990,0.9044,-102.0253,0.914635
-133.6631,0.9269,-103.4322,0.914859
-134.3269,0.9497,-104.8402,0.915084
-134.9904,0.9733,-106.2492,0.915308
-135.6538,0.9977,-107.6591,0.915533
-136.3168,1.0241,-109.0699,0.915757
-136.9798,1.0505,-110.4818,0.915982
-137.6428,1.0770,-111.8946,0.916207
-138.3057,1.1009,-113.3083,0.916432
-138.9680,1.1247,-114.7231,0.916657
-139.6296,1.1506,-116.1388,0.916882
-140.2903,1.1789,-117.5558,0.917107
-140.9502,1.2090,-118.9739,0.917332
-141.6094,1.2387,-120.3932,0.917558
-142.2678,1.2672,-121.8138,0.917784
-142.9247,1.2956,-123.2358,0.918009
-143.5796,1.3242,-124.6595,0.918235
-144.2323,1.3526,-126.0849,0.918461
-144.8827,1.3799,-127.5124,0.918687
-145.5298,1.4091,-128.9415,0.918913
-146.1735,1.4396,-130.3730,0.919139
-146.8136,1.4728,-131.8068,0.919365
-147.4506,1.5068,-133.2427,0.919592
-148.0846,1.5406,-134.6806,0.919818
-148.7155,1.5742,-136.1205,0.920045
-149.3426,1.6082,-137.5627,0.920271
-149.9664,1.6431,-139.0069,0.920498
-150.5873,1.6778,-140.4531,0.920725
-151.2052,1.7129,-141.9012,0.920951
-151.8202,1.7474,-143.3512,0.921178
-152.4321,1.7809,-144.8033,0.921405
-153.0409,1.8144,-146.2571,0.921633
-153.6469,1.8468,-147.7130,0.921860
-154.2494,1.8807,-149.1706,0.922087
-154.8485,1.9152,-150.6303,0.922314
-155.4444,1.9512,-152.0919,0.922542
-156.0376,1.9873,-153.5552,0.922769
-156.6278,2.0235,-155.0203,0.922997
-157.2149,2.0602,-156.4872,0.923225
-157.7990,2.0963,-157.9559,0.923452
-158.3797,2.1337,-159.4264,0.923680
-158.9574,2.1709,-160.8987,0.923908
-159.5319,2.2080,-162.3729,0.924136
-160.1030,2.2440,-163.8490,0.924364
-160.6707,2.2786,-165.3271,0.924592
-161.2344,2.3140,-166.8070,0.924820
-161.7942,2.3501,-168.2890,0.925049
-162.3499,2.3873,-169.7730,0.925277
-162.9021,2.4243,-171.2589,0.925505
-163.4498,2.4643,-172.7465,0.925734
-163.9933,2.5061,-174.2362,0.925962
-164.5331,2.5486,-175.7280,0.926191
-165.0686,2.5909,-177.2212,0.926420
-165.6006,2.6307,-178.7165,0.926648
-166.1286,2.6734,-180.2134,0.926877
-166.6525,2.7200,-181.7120,0.927106
-167.1732,2.7684,-183.2123,0.927335
-167.6906,2.8161,-184.7141,0.927564
-168.2047,2.8619,-186.2175,0.927793
-168.7153,2.9078,-187.7226,0.928022
-169.2228,2.9536,-189.2291,0.928251
-169.7263,2.9997,-190.7372,0.928480
-170.2261,3.0468,-192.2469,0.928709
-170.7223,3.0956,-193.7581,0.928938
-171.2152,3.1461,-195.2706,0.929168
-171.7051,3.1953,-196.7847,0.929397
-172.1915,3.2441,-198.3001,0.929626
-172.6743,3.2926,-199.8170,0.929856
-173.1531,3.3423,-201.3355,0.930085
-173.6283,3.3933,-202.8554,0.930315
-174.1000,3.4443,-204.3767,0.930544
-174.5683,3.4953,-205.8994,0.930774
-175.0330,3.5466,-207.4235,0.931004
-175.4942,3.5978,-208.9490,0.931233
-175.9515,3.6502,-210.4758,0.931463
-176.4055,3.7027,-212.0040,0.931693
-176.8559,3.7568,-213.5334,0.931923
-177.3028,3.8110,-215.0641,0.932152
-177.7459,3.8658,-216.5961,0.932382
-178.1856,3.9214,-218.1293,0.932612
-178.6218,3.9779,-219.6638,0.932842
-179.0544,4.0351,-221.1995,0.933072
-179.4835,4.0923,-222.7364,0.933302
-179.9092,4.1495,-224.2745,0.933532
-180.3312,4.2065,-225.8138,0.933762
-180.7495,4.2639,-227.3544,0.933992
-181.1641,4.3216,-228.8961,0.934222
-181.5748,4.3800,-230.4390,0.934453
-181.9819,4.4388,-231.9831,0.934683
-182.3857,4.4975,-233.5284,0.934913
-182.7861,4.5555,-235.0748,0.935143
-183.1828,4.6133,-236.6222,0.935374
-183.5757,4.6717,-238.1707,0.935604
-183.9648,4.7310,-239.7204,0.935834
-184.3503,4.7913,-241.2705,0.936064
-184.7323,4.8511,-242.8207,0.936295
-185.1107,4.9109,-244.3706,0.936525
-185.4857,4.9711,-245.9198,0.936754
-185.8573,5.0316,-247.4678,0.936984
-186.2253,5.0928,-249.0144,0.937213
-186.5896,5.1544,-250.5587,0.937442
-186.9501,5.2158,-252.1002,0.937670
-187.3067,5.2765,-253.6377,0.937898
-187.6589,5.3364,-255.1704,0.938124
-188.0070,5.3954,-256.6974,0.938350
-188.3509,5.4535,-258.2190,0.938575
-188.6906,5.5103,-259.7350,0.938799
-189.0257,5.5675,-261.2454,0.939022
-189.3561,5.6250,-262.7499,0.939244
-189.6820,5.6835,-264.2491,0.939465
-190.0039,5.7419,-265.7430,0.939685
-190.3215,5.7998,-267.2311,0.939905
-190.6348,5.8580,-268.7138,0.940123
-190.9439,5.9162,-270.1913,0.940341
-191.2491,5.9740,-271.6631,0.940558
-191.5772,6.0376,-273.2625,0.940793
-191.9012,6.1017,-274.8553,0.941027
-192.2212,6.1663,-276.4415,0.941261
-192.5382,6.2299,-278.0213,0.941493
-192.8526,6.2919,-279.5944,0.941724
-193.1646,6.3539,-281.1606,0.941954
-193.4742,6.4159,-282.7201,0.942184
-193.7816,6.4779,-284.2729,0.942412
-194.0866,6.5399,-285.8191,0.942639
-194.3891,6.6025,-287.3585,0.942865
-194.6892,6.6654,-288.8913,0.943090
-194.9868,6.7254,-290.4183,0.943315
-195.2826,6.7803,-291.9394,0.943538
-195.5760,6.8334,-293.4540,0.943760
-195.8660,6.8863,-294.9615,0.943982
-196.1530,6.9440,-296.4626,0.944202
-196.4371,7.0065,-297.9573,0.944421
-196.7189,7.0689,-299.4456,0.944640
-196.9989,7.1325,-300.9277,0.944857
-197.2768,7.1949,-302.4038,0.945074
-197.5747,7.2597,-303.9961,0.945307
-197.8690,7.3231,-305.5814,0.945540
-198.1594,7.3857,-307.1595,0.945771
-198.4460,7.4481,-308.7309,0.946001
-198.7280,7.5101,-310.2953,0.946230
-199.0058,7.5719,-311.8531,0.946459
-199.2797,7.6335,-313.4041,0.946686
-199.5498,7.6942,-314.9485,0.946912
-199.8160,7.7546,-316.4859,0.947137
-200.0790,7.8149,-318.0168,0.947360
-200.3388,7.8745,-319.5409,0.947583
-200.5958,7.9331,-321.0582,0.947805
-200.8500,7.9927,-322.5688,0.948026
-201.1013,8.0513,-324.0727,0.948246
-201.3498,8.1105,-325.5701,0.948465
-201.5956,8.1685,-327.0608,0.948682
-201.8380,8.2262,-328.5452,0.948899
-202.0948,8.2880,-330.1365,0.949132
-202.3470,8.3495,-331.7205,0.949363
-202.5946,8.4103,-333.2974,0.949593
-202.8373,8.4721,-334.8669,0.949822
-203.0755,8.5318,-336.4294,0.950050
-203.3092,8.5920,-337.9850,0.950277
-203.5390,8.6495,-339.5335,0.950502
-203.7652,8.7076,-341.0746,0.950727
-203.9881,8.7655,-342.6083,0.950950
-204.2079,8.8258,-344.1345,0.951172
-204.4246,8.8849,-345.6534,0.951394
-204.6385,8.9427,-347.1651,0.951614
-204.8504,8.9993,-348.6694,0.951833
-205.0602,9.0552,-350.1663,0.952051
-205.2678,9.1116,-351.6559,0.952267
-205.4874,9.1718,-353.2441,0.952499
-205.7048,9.2320,-354.8239,0.952728
-205.9197,9.2910,-356.3951,0.952957
-206.1320,9.3493,-357.9560,0.953184
-206.3415,9.4068,-359.5050,0.953409
-206.5476,9.4627,-361.0400,0.953633
-206.7505,9.5181,-362.5606,0.953854
-206.9495,9.5734,-364.0658,0.954073
-207.1448,9.6283,-365.5535,0.954289
-207.3484,9.6864,-367.1176,0.954516
-207.5467,9.7436,-368.6544,0.954740
-207.7398,9.7999,-370.1606,0.954959
-207.9389,9.8573,-371.7257,0.955186
-208.1318,9.9139,-373.2522,0.955408
-208.3287,9.9698,-374.8245,0.955636
-208.5179,10.0245,-376.3494,0.955858
-208.7098,10.0798,-377.9099,0.956084
-208.8936,10.1318,-379.4193,0.956304
-209.0803,10.1866,-380.9608,0.956527
-209.2613,10.2356,-382.4679,0.956746
-209.4393,10.2867,-383.9620,0.956963
-209.6228,10.3361,-385.5117,0.957188
-209.8016,10.3881,-387.0289,0.957408
-209.9767,10.4392,-388.5198,0.957624
-210.1567,10.4949,-390.0595,0.957848
-210.3332,10.5496,-391.5802,0.958069
-210.5078,10.6021,-393.0946,0.958288
-210.6853,10.6562,-394.6393,0.958512
-210.8585,10.7053,-396.1498,0.958732
-211.0359,10.7600,-397.6966,0.958956
-211.2104,10.8087,-399.2183,0.959177
-211.3832,10.8600,-400.7211,0.959395
-211.5564,10.9076,-402.2243,0.959613
-211.7302,10.9584,-403.7310,0.959832
-211.9021,11.0079,-405.2223,0.960048
-212.0784,11.0597,-406.7609,0.960271
-212.2532,11.1122,-408.2846,0.960492
-212.4256,11.1650,-409.7934,0.960711
-212.5953,11.2177,-411.2877,0.960928
-212.7670,11.2701,-412.8270,0.961151
-212.9270,11.3215,-414.3521,0.961372
-213.0672,11.3697,-415.8636,0.961591
-213.1824,11.4165,-417.3624,0.961808
-213.2745,11.4645,-418.9048,0.962030
-213.3377,11.5102,-420.4329,0.962251
-213.3665,11.5542,-421.9464,0.962469
-213.3489,11.5970,-423.4999,0.962693
-213.2753,11.6352,-425.0352,0.962914
-213.1425,11.6705,-426.5504,0.963133
-212.9517,11.7013,-428.0436,0.963350
-212.6976,11.7338,-429.5657,0.963573
-212.3836,11.7639,-431.0602,0.963793
-212.0136,11.7931,-432.5257,0.964010
-211.5717,11.8197,-434.0088,0.964233
-211.0684,11.8398,-435.4557,0.964454
-210.5047,11.8541,-436.8639,0.964673
-209.8795,11.8679,-438.2288,0.964889
-209.1716,11.8816,-439.5916,0.965110
-208.3993,11.9081,-440.8998,0.965329
-207.5659,11.9421,-442.1490,0.965545
-206.6394,11.9898,-443.3676,0.965766
-205.6534,12.0530,-444.5115,0.965984
-204.5866,12.1302,-445.6158,0.966205
-203.4768,12.2204,-446.6429,0.966423
-202.2927,12.3132,-447.6187,0.966645
-201.0728,12.4059,-448.5090,0.966863
-199.7856,12.4943,-449.3370,0.967084
-198.4716,12.5770,-450.0754,0.967301
-197.0976,12.6539,-450.7417,0.967521
-195.7067,12.7235,-451.3147,0.967738
-194.2652,12.7880,-451.8083,0.967958
-192.8181,12.8511,-452.2092,0.968174
-191.3312,12.9115,-452.5246,0.968394
-189.8108,12.9716,-452.7520,0.968615
-188.3016,13.0293,-452.8843,0.968834
-186.7704,13.0859,-452.9319,0.969054
-185.2599,13.1430,-452.9083,0.969272
-183.7346,13.1983,-452.8323,0.969492
-182.2322,13.2557,-452.7257,0.969709
-180.7124,13.3099,-452.6216,0.969929
-179.2089,13.3634,-452.5531,0.970146
-177.6864,13.4133,-452.5541,0.970365
-176.1710,13.4558,-452.6391,0.970584
-174.6523,13.4973,-452.8198,0.970805
-173.1582,13.5282,-453.0856,0.971023
-171.6913,13.5540,-453.4348,0.971240
-170.2211,13.5784,-453.8790,0.971462
-168.7881,13.6005,-454.4102,0.971682
-167.3995,13.6333,-455.0247,0.971901
-166.0670,13.6646,-455.7234,0.972117
-164.7609,13.7002,-456.5190,0.972338
-163.5238,13.7388,-457.3901,0.972556
-162.3338,13.7871,-458.3600,0.972777
-161.2418,13.8414,-459.3944,0.972994
-160.2277,13.9018,-460.5107,0.973211
-159.3014,13.9705,-461.7044,0.973429
-158.4626,14.0413,-462.9642,0.973648
-157.7131,14.1117,-464.2820,0.973866
-157.0573,14.1832,-465.6528,0.974085
-156.4927,14.2524,-467.0710,0.974305
-156.0189,14.3253,-468.5320,0.974527
-155.6473,14.3983,-469.9898,0.974744
-155.3599,14.4723,-471.4810,0.974963
-155.1618,14.5533,-473.0010,0.975184
-155.0431,14.6328,-474.5026,0.975401
-154.9912,14.7180,-476.0262,0.975621
-155.0146,14.7994,-477.5714,0.975844
-155.1069,14.8765,-479.0902,0.976064
-155.2664,14.9503,-480.6280,0.976287
-155.4791,15.0203,-482.1378,0.976507
-155.7382,15.0877,-483.6197,0.976723
-156.0440,15.1565,-485.1236,0.976945
-156.3865,15.2270,-486.6031,0.977164
-156.7600,15.2973,-488.0587,0.977380
-157.1751,15.3686,-489.5406,0.977602
-157.6158,15.4361,-490.9976,0.977822
-158.0806,15.5008,-492.4281,0.978039
-158.5839,15.5631,-493.8853,0.978261
-159.1059,15.6222,-495.3148,0.978480
-159.6662,15.6782,-496.7715,0.978705
-160.2452,15.7325,-498.1977,0.978927
-160.8385,15.7838,-499.5919,0.979146
-161.4709,15.8361,-501.0106,0.979370
-162.1130,15.8868,-502.3956,0.979590
-162.7897,15.9365,-503.8055,0.979815
-163.4707,15.9841,-505.1761,0.980036
-164.1858,16.0333,-506.5676,0.980261
-164.8999,16.0781,-507.9152,0.980481
-165.6457,16.1260,-509.2803,0.980705
-166.3835,16.1689,-510.5982,0.980923
-167.1488,16.2145,-511.9320,0.981144
-167.9402,16.2587,-513.2822,0.981370
-168.7155,16.3050,-514.5783,0.981588
-169.5143,16.3468,-515.8876,0.981809
-170.3372,16.3909,-517.2087,0.982033
-171.1821,16.4332,-518.5425,0.982260
-172.0020,16.4752,-519.8171,0.982479
-172.8400,16.5161,-521.1030,0.982700
-173.6945,16.5581,-522.4007,0.982924
-174.5626,16.6009,-523.7111,0.983150
-175.3979,16.6402,-524.9595,0.983367
-176.2477,16.6805,-526.2176,0.983586
-177.1104,16.7183,-527.4865,0.983807
-177.9853,16.7547,-528.7667,0.984030
-178.8725,16.7918,-530.0581,0.984256
-179.7718,16.8304,-531.3605,0.984484
-180.6293,16.8677,-532.5963,0.984701
-181.4975,16.9044,-533.8414,0.984919
-182.3764,16.9405,-535.0961,0.985140
-183.2654,16.9774,-536.3605,0.985363
-184.1645,17.0132,-537.6349,0.985588
-185.0724,17.0493,-538.9192,0.985814
-185.9888,17.0851,-540.2145,0.986043
-186.9131,17.1208,-541.5207,0.986273
-187.7869,17.1553,-542.7551,0.986491
-188.6676,17.1908,-543.9987,0.986711
-189.5551,17.2270,-545.2518,0.986932
-190.4496,17.2627,-546.5145,0.987155
-191.3501,17.2988,-547.7861,0.987380
-192.2563,17.3322,-549.0683,0.987606
-193.1676,17.3670,-550.3607,0.987834
-194.0841,17.4020,-551.6633,0.988063
-195.0054,17.4367,-552.9763,0.988294
-195.8683,17.4689,-554.2117,0.988512
-196.7339,17.5011,-555.4565,0.988730
-197.6022,17.5329,-556.7103,0.988950
-198.4721,17.5650,-557.9730,0.989171
-199.3434,17.5952,-559.2443,0.989393
-200.2159,17.6253,-560.5239,0.989616
-201.0901,17.6554,-561.8118,0.989840
-201.9615,17.6886,-563.1013,0.990064
-202.8289,17.7219,-564.3896,0.990288
-203.6960,17.7557,-565.6809,0.990512
-204.5653,17.7891,-566.9766,0.990737
-205.4375,17.8240,-568.2767,0.990963
-206.3131,17.8578,-569.5814,0.991189
-207.1923,17.8912,-570.8905,0.991416
-208.0750,17.9242,-572.2045,0.991644
-208.9616,17.9566,-573.5233,0.991873
-209.8529,17.9900,-574.8465,0.992103
-210.7487,18.0236,-576.1744,0.992334
-211.6486,18.0574,-577.5070,0.992566
-212.5531,18.0900,-578.8442,0.992798
-213.3970,18.1192,-580.0901,0.993015
-214.2448,18.1489,-581.3397,0.993233
-215.0964,18.1789,-582.5933,0.993451
-215.9514,18.2086,-583.8511,0.993670
-216.8091,18.2388,-585.1132,0.993890
-217.6699,18.2686,-586.3799,0.994111
-218.5334,18.2982,-587.6512,0.994332
-219.3993,18.3284,-588.9271,0.994554
-220.2678,18.3582,-590.2075,0.994777
-221.1142,18.3871,-591.4575,0.994995
-221.9505,18.4157,-592.6936,0.995210
-222.7831,18.4442,-593.9272,0.995424
-223.6141,18.4726,-595.1602,0.995638
-224.4438,18.5009,-596.3928,0.995852
-225.2741,18.5292,-597.6292,0.996067
-226.1042,18.5573,-598.8676,0.996282
-226.9339,18.5853,-600.1074,0.996497
-227.7627,18.6132,-601.3479,0.996712
-228.5894,18.6407,-602.5865,0.996926
-229.4148,18.6681,-603.8260,0.997141
-230.2381,18.6953,-605.0635,0.997355
-231.0583,18.7221,-606.2971,0.997568
-231.8771,18.7489,-607.5303,0.997782
-232.6944,18.7755,-608.7616,0.997995
-233.5107,18.8019,-609.9909,0.998207
-234.3291,18.8283,-611.2227,0.998420
-235.1536,18.8549,-612.4632,0.998635
-235.9878,18.8817,-613.7165,0.998852
-236.8354,18.9089,-614.9871,0.999072
-237.7016,18.9366,-616.2830,0.999296
-238.5893,18.9650,-617.6088,0.999526
-239.4977,18.9940,-618.9628,0.999761
-240.4225,19.0234,-620.3377,1.000000
