x_right,z_right,x_left,z_left
28.8038,386.6951,35.6031,394.2701
27.6731,387.8494,34.4982,395.3526
26.5390,389.0079,33.4006,396.4402
25.4161,390.1732,32.3223,397.5481
24.3204,391.3713,31.2520,398.6617
23.2237,392.5639,30.1968,399.7904
22.1356,393.7725,29.1556,400.9294
21.0740,395.0024,28.1286,402.0815
20.0065,396.2307,27.1204,403.2483
18.9661,397.4729,26.1197,404.4230
17.9315,398.7157,25.1361,405.6127
16.9017,399.9625,24.1630,406.8091
15.8962,401.2305,23.2036,408.0157
14.8921,402.4911,22.2575,409.2342
13.9089,403.7718,21.3209,410.4575
12.9288,405.0576,20.4021,411.6921
11.9601,406.3467,19.4882,412.9298
11.0195,407.6584,18.5892,414.1770
10.0808,408.9667,17.6980,415.4291
9.1488,410.2811,16.8221,416.6896
8.2551,411.6220,15.9592,417.9591
7.3531,412.9590,15.1042,419.2282
6.4848,414.3153,14.2684,420.5123
5.6190,415.6716,13.4369,421.7954
4.7667,417.0350,12.6268,423.0919
3.9496,418.4237,11.8265,424.3911
3.1289,419.8049,11.0356,425.6944
2.3354,421.2060,10.2754,427.0137
1.5459,422.6024,9.5145,428.3310
0.7681,424.0058,8.7819,429.6627
-0.0050,425.4089,8.0564,430.9944
-0.7798,426.8063,7.3362,432.3267
-1.5404,428.2099,6.6617,433.6859
-2.3009,429.6104,5.9771,435.0331
-3.0528,431.0114,5.3390,436.4092
-3.7855,432.4239,4.6996,437.7769
-4.5182,433.8281,4.0927,439.1686
-5.2436,435.2380,3.4899,440.5524
-5.9690,436.6427,2.9202,441.9554
-6.6897,438.0485,2.3597,443.3587
-7.3615,439.4817,1.7525,444.7275
-8.0379,440.9060,1.2991,446.1868
-8.6837,442.3448,0.8607,447.6485
-9.3301,443.7804,0.2227,448.9955
-9.9644,445.2198,-0.2798,450.4141
-10.5674,446.6724,-0.7813,451.8308
-11.1757,448.1207,-1.2796,453.2416
-11.7757,449.5696,-1.7777,454.6518
-12.3843,451.0135,-2.2720,456.0547
-12.9993,452.4501,-2.7680,457.4606
-13.5290,453.9256,-3.2637,458.8657
-14.0705,455.3922,-3.7591,460.2697
-14.5826,456.8693,-4.2549,461.6745
-15.1017,458.3389,-4.7528,463.0836
-15.6209,459.8075,-5.2480,464.4864
-16.1515,461.2703,-5.6998,465.8981
-16.6843,462.7308,-6.1930,467.2858
-17.2002,464.1963,-6.6866,468.6738
-17.7319,465.6532,-7.1798,470.0605
-18.2453,467.1161,-7.6731,471.4467
-18.7768,468.5703,-8.1657,472.8309
-19.2879,470.0316,-8.6583,474.2141
-19.8182,471.4829,-9.1546,475.6064
-20.3261,472.9410,-9.6544,477.0070
-20.8555,474.3896,-10.1552,478.4108
-21.3606,475.8460,-10.6590,479.8227
-21.8878,477.2936,-11.1625,481.2338
-22.3917,478.7489,-11.6677,482.6499
-22.9166,480.1953,-12.1754,484.0729
-23.4196,481.6492,-12.6827,485.4954
-23.9420,483.0966,-13.1903,486.9190
-24.4650,484.5459,-13.6979,488.3429
-24.9678,486.0050,-14.2068,489.7709
-25.4914,487.4599,-14.7175,491.2043
-25.9974,488.9245,-15.2298,492.6429
-26.5239,490.3864,-15.7433,494.0853
-27.0366,491.8580,-16.1996,495.5542
-27.5694,493.3292,-16.7208,497.0017
-28.1058,494.8055,-17.2444,498.4562
-28.6167,496.2958,-17.7742,499.9293
-29.1586,497.7830,-18.3077,501.4138
-29.6333,499.2078,-18.8147,502.8250
-30.1467,500.6276,-19.3245,504.2445
-30.6004,502.0769,-19.8351,505.6660
-31.0845,503.5251,-20.3477,507.0935
-31.5280,504.9958,-20.8643,508.5329
-32.0002,506.4657,-21.3853,509.9856
-32.4349,507.9570,-21.9109,511.4524
-32.8911,509.4518,-22.4407,512.9223
-33.3282,510.9630,-22.9734,514.4001
-33.7812,512.4792,-23.5085,515.8844
-34.2339,514.0056,-24.0447,517.3778
-34.6778,515.4452,-24.5531,518.7904
-35.1163,516.8955,-25.0626,520.2117
-35.5700,518.3493,-25.5750,521.6410
-36.0250,519.8110,-26.0917,523.0804
-36.4984,521.2755,-26.6092,524.5265
-36.9642,522.7503,-27.1311,525.9841
-37.4539,524.2260,-27.6530,527.4471
-37.9256,525.7173,-28.1714,528.9017
-38.4111,527.2128,-28.6932,530.3572
-38.9030,528.7146,-29.2166,531.8218
-39.4103,530.2177,-29.7483,533.3086
-39.9439,531.7196,-30.2834,534.8118
-40.4530,533.1327,-30.7851,536.2233
-40.9794,534.5474,-31.2888,537.6382
-41.4917,535.9734,-31.7942,539.0600
-42.0169,537.4020,-32.3017,540.4890
-42.5350,538.8396,-32.8100,541.9246
-43.0650,540.2802,-33.3224,543.3634
-43.5883,541.7294,-33.8353,544.8109
-44.1230,543.1815,-34.3529,546.2623
-44.6514,544.6422,-34.8722,547.7185
-45.1897,546.1063,-35.3938,549.1813
-45.7219,547.5779,-35.9180,550.6524
-46.2617,549.0536,-36.4397,552.1296
-46.8025,550.5355,-36.9676,553.6091
-47.3410,552.0246,-37.4971,555.0928
-47.8863,553.5181,-38.0280,556.5808
-48.4293,555.0183,-38.5612,558.0754
-48.9779,556.5227,-39.0964,559.5755
-49.5288,558.0323,-39.6336,561.0813
-50.0412,559.4475,-40.1363,562.4904
-50.5590,560.8665,-40.6276,563.9073
-51.0753,562.2913,-41.1357,565.3228
-51.5972,563.7201,-41.6450,566.7418
-52.1159,565.1556,-42.1554,568.1635
-52.6397,566.5961,-42.6664,569.5863
-53.1588,568.0439,-43.1781,571.0107
-53.6828,569.4958,-43.6873,572.4414
-54.2044,570.9524,-44.2078,573.8768
-54.7303,572.4124,-44.7306,575.3167
-55.2553,573.8775,-45.2519,576.7638
-55.7846,575.3446,-45.7749,578.2181
-56.3122,576.8159,-46.3010,579.6793
-56.8439,578.2894,-46.8286,581.1473
-57.3738,579.7670,-47.3587,582.6207
-57.9087,581.2480,-47.8893,584.0979
-58.4406,582.7340,-48.4228,585.5791
-58.9774,584.2225,-48.9580,587.0653
-59.5105,585.7162,-49.4940,588.5553
-60.0448,587.2136,-50.0329,590.0493
-60.5821,588.7131,-50.5733,591.5487
-61.1182,590.2176,-51.1154,593.0508
-61.6574,591.7255,-51.6585,594.5565
-62.1963,593.2359,-52.2037,596.0680
-62.7387,594.7503,-52.7494,597.5816
-63.2804,596.2685,-53.2967,599.0990
-63.8254,597.7907,-53.8449,600.6188
-64.3305,599.2065,-54.3550,602.0346
-64.8379,600.6247,-54.8662,603.4535
-65.3449,602.0461,-55.3781,604.8753
-65.8537,603.4706,-55.8908,606.2995
-66.3628,604.8984,-56.4047,607.7264
-66.8728,606.3283,-56.9191,609.1565
-67.3837,607.7613,-57.4346,610.5892
-67.8954,609.1966,-57.9509,612.0250
-68.4077,610.6352,-58.4681,613.4627
-68.9217,612.0759,-58.9862,614.9036
-69.4367,613.5195,-59.5049,616.3465
-69.9528,614.9664,-60.0245,617.7916
-70.4696,616.4152,-60.5453,619.2397
-70.9870,617.8670,-61.0668,620.6892
-71.5045,619.3187,-61.5886,622.1404
-72.0205,620.7675,-62.1103,623.5901
-72.5345,622.2092,-62.6296,625.0349
-73.0451,623.6426,-63.1466,626.4713
-73.5527,625.0672,-63.6603,627.9004
-74.0562,626.4817,-64.1714,629.3223
-74.5964,627.9975,-64.7193,630.8435
-75.1316,629.5013,-65.2631,632.3568
-75.6646,630.9959,-65.8046,633.8606
-76.1941,632.4820,-66.3414,635.3551
-76.7199,633.9564,-66.8762,636.8413
-77.2422,635.4207,-67.4072,638.3191
-77.7608,636.8767,-67.9353,639.7874
-78.2749,638.3221,-68.4611,641.2470
-78.7853,639.7543,-68.9852,642.6988
-79.2923,641.1802,-69.5052,644.1413
-79.7973,642.5980,-70.0219,645.5747
-80.2979,644.0069,-70.5376,646.9989
-80.8328,645.5091,-71.0842,648.5152
-81.3634,647.0023,-71.6293,650.0206
-81.8911,648.4880,-72.1682,651.5169
-82.4164,649.9635,-72.7060,653.0029
-82.9373,651.4301,-73.2376,654.4800
-83.4547,652.8864,-73.7706,655.9464
-83.9691,654.3304,-74.2921,657.4063
-84.4793,655.7654,-74.8211,658.8536
-84.9879,657.1938,-75.3268,660.2972
-85.4925,658.6156,-75.8360,661.7293
-85.9954,660.0276,-76.3315,663.1557
-86.5269,661.5246,-76.8600,664.6660
-87.0553,663.0080,-77.3829,666.1674
-87.5803,664.4863,-77.9063,667.6567
-88.1004,665.9515,-78.4226,669.1378
-88.6184,667.4056,-78.9405,670.6079
-89.1325,668.8541,-79.4551,672.0673
-89.6446,670.2911,-79.9632,673.5186
-90.1519,671.7190,-80.4677,674.9600
-90.6566,673.1340,-80.9744,676.3907
-91.1567,674.5399,-81.4487,677.8219
-91.6833,676.0205,-81.9879,679.3196
-92.2114,677.4942,-82.4814,680.8209
-92.7370,678.9657,-83.0954,682.2677
-93.2602,680.4244,-83.7103,683.7032
-93.7781,681.8713,-84.3851,685.1063
-94.2928,683.3092,-84.9100,686.5494
-94.8050,684.7366,-85.4547,687.9746
-95.3138,686.1583,-85.9539,689.4040
-95.8204,687.5700,-86.4529,690.8226
-96.3521,689.0558,-86.9832,692.3121
-96.8809,690.5300,-87.5185,693.7880
-97.4043,691.9943,-88.0406,695.2565
-97.9261,693.4469,-88.5669,696.7118
-98.4420,694.8878,-89.0799,698.1604
-98.9564,696.3202,-89.5976,699.5956
-99.4656,697.7430,-90.1026,701.0239
-99.9727,699.1552,-90.6127,702.4388
-100.5017,700.6336,-91.1385,703.9251
-101.0266,702.0951,-91.6700,705.3976
-101.5455,703.5455,-92.1876,706.8632
-102.0619,704.9803,-92.7107,708.3148
-102.5731,706.4049,-93.2198,709.7596
-103.0777,707.8135,-93.7332,711.1919
-103.5804,709.2102,-94.2418,712.6141
-104.1048,710.6712,-94.7667,714.1028
-104.6237,712.1149,-95.2944,715.5785
-105.1377,713.5497,-95.8131,717.0448
-105.6479,714.9732,-96.3342,718.4980
-106.1551,716.3854,-96.8513,719.9404
-106.6554,717.7831,-97.3639,721.3735
-107.1474,719.1574,-97.8764,722.7967
-107.6547,720.5817,-98.4119,724.2810
-108.1530,721.9795,-98.9474,725.7560
-108.6381,723.3505,-99.4823,727.2227
-109.1174,724.7056,-100.0174,728.6796
-109.5884,726.0479,-100.5505,730.1283
-110.0582,727.3844,-101.0836,731.5668
-110.5456,728.7815,-101.6399,733.0645
-111.0259,730.1699,-102.2055,734.5484
-111.5077,731.5458,-102.7661,736.0269
-111.9801,732.9092,-103.3470,737.4892
-112.4380,734.2705,-103.9301,738.9440
-112.9280,735.6110,-104.5170,740.3907
-113.3945,736.9562,-105.1488,741.8093
-113.9324,738.3337,-105.8022,743.2926
-114.4532,739.7249,-106.4763,744.7608
-115.0305,741.0768,-107.2150,746.1896
-115.5943,742.4414,-107.9425,747.6236
-116.2240,743.7536,-108.7192,749.0293
-116.8518,745.0753,-109.4959,750.4305
-117.4846,746.3968,-110.2844,751.8224
-118.2343,747.6389,-111.1254,753.1710
-118.9512,748.9139,-111.9606,754.5230
-119.7544,750.1284,-112.8351,755.8464
-120.5366,751.3680,-113.7199,757.1706
-121.3871,752.5573,-114.6209,758.4962
-122.2308,753.7676,-115.5654,759.7934
-123.1302,754.9397,-116.5161,761.1016
-124.0309,756.1214,-117.4864,762.4127
-124.9430,757.3058,-118.5162,763.6869
-125.9233,758.4356,-119.5502,764.9781
-126.8942,759.5909,-120.6065,766.2654
-127.9238,760.7041,-121.7277,767.4938
-128.9526,761.8325,-122.8536,768.7400
-129.9828,762.8732,-123.9573,769.9266
-131.0211,763.9221,-125.1302,771.0444
-132.0728,764.9707,-126.3057,772.1808
-133.1947,765.9496,-127.5048,773.2995
-134.3028,766.9574,-128.7859,774.3484
-135.4736,767.8964,-130.0707,775.4139
-136.6435,768.8540,-131.3827,776.4582
-137.8632,769.7543,-132.7652,777.4260
-139.0925,770.6611,-134.1412,778.4024
-140.3396,771.5578,-135.5482,779.3502
-141.6486,772.3717,-137.0091,780.2196
-142.8914,773.1715,-138.4148,781.0635
-144.1827,773.9032,-139.8354,781.8850
-145.4749,774.6459,-141.3046,782.6410
-146.7836,775.3767,-142.7708,783.4017
-148.1389,776.0273,-144.2580,784.1476
-149.4873,776.7093,-145.7789,784.8307
-150.8769,777.3162,-147.3040,785.5241
-152.2676,777.9381,-148.8520,786.1725
-153.6707,778.5439,-150.4149,786.8139
-155.1125,779.0608,-151.9920,787.4350
-156.5462,779.6077,-153.5907,788.0081
-158.0101,780.0776,-155.1953,788.5702
-159.4716,780.5617,-156.8114,789.1117
-160.9410,781.0279,-158.4551,789.5954
-162.4427,781.3875,-160.1086,790.0656
-163.9370,781.7735,-161.7812,790.5105
-165.4523,782.0778,-163.4650,790.9233
-166.9669,782.3908,-165.1672,791.2434
-168.4870,782.6853,-166.8687,791.5656
-170.0271,782.8798,-168.5683,791.8448
-171.5636,783.0981,-170.2811,792.0402
-173.1108,783.2368,-171.9992,792.2298
-174.6588,783.3806,-173.7099,792.3888
-176.1347,783.5004,-175.3513,792.4727
-177.6176,783.5378,-176.9917,792.5500
-179.0982,783.5988,-178.6353,792.6023
-180.5819,783.5873,-180.2831,792.5838
-182.0676,783.5859,-181.9143,792.5632
-183.5516,783.5726,-183.5563,792.5212
-185.0367,783.4600,-185.1881,792.4061
-186.5193,783.3792,-186.8294,792.2958
-187.9995,783.2103,-188.4597,792.1628
-189.4784,783.0586,-190.0880,791.9516
-190.9486,782.8336,-191.7230,791.7520
-192.4193,782.6101,-193.3395,791.4906
-193.8826,782.3735,-194.9639,791.2202
-195.3303,782.0343,-196.5651,790.9293
-196.7682,781.7275,-198.1569,790.5846
-198.2495,781.3161,-199.8038,790.2248
-199.7182,780.9192,-201.4258,789.8481
-201.1653,780.5166,-203.0292,789.3976
-202.5699,779.9913,-204.6140,788.9541
-203.9704,779.5143,-206.1729,788.4963
-205.3242,778.9400,-207.7030,787.9494
-206.7391,778.3705,-209.2756,787.3935
-208.1049,777.7211,-210.8377,786.8165
-209.4625,777.0862,-212.3415,786.1559
-210.7817,776.4043,-213.8372,785.5089
-212.0799,775.7295,-215.3031,784.8155
-213.3609,775.0455,-216.7441,784.1256
-214.6628,774.2910,-218.2311,783.3970
-215.9525,773.5517,-219.6831,782.6367
-217.2177,772.7976,-221.1183,781.8855
-218.4704,772.0530,-222.5313,781.1299
-219.7142,771.3032,-223.9057,780.3535
-221.0043,770.5242,-225.3208,779.5579
-222.2895,769.7496,-226.7050,778.7525
-223.5740,768.9785,-228.0662,777.9585
-224.8583,768.2085,-229.4028,777.1710
-226.1444,767.4456,-230.7190,776.3917
-227.4829,766.6544,-232.0712,775.5899
-228.8195,765.8676,-233.4087,774.8011
-230.1612,765.0865,-234.7285,774.0232
-231.5094,764.3029,-236.0290,773.2508
-232.8662,763.5195,-237.3253,772.5038
-234.2399,762.7457,-238.6078,771.7549
-235.6213,761.9621,-239.8960,771.0335
-237.0289,761.1975,-241.1774,770.3109
-238.4541,760.4286,-242.4708,769.6187
-239.9011,759.6622,-243.7672,768.9304
-241.3887,758.9452,-245.0684,768.2412
-242.8932,758.2203,-246.4024,767.6165
-244.4164,757.5207,-247.7409,766.9660
-245.9771,756.8966,-249.1201,766.3914
-247.5479,756.2691,-250.5106,765.8112
-249.1426,755.6688,-251.9183,765.2443
-250.7118,755.1633,-253.3048,764.7864
-252.2892,754.6539,-254.6970,764.3031
-253.8885,754.1642,-256.1171,763.8901
-255.5308,753.7500,-257.5436,763.4702
-257.1890,753.3319,-258.9910,763.0972
-258.8639,752.9446,-260.4536,762.7314
-260.5461,752.6393,-261.9360,762.3724
-262.2324,752.3387,-263.4483,762.1139
-263.8661,752.0777,-264.9083,761.8519
-265.5183,751.8827,-266.3890,761.6603
-267.1888,751.6886,-267.8825,761.4748
-268.8661,751.5158,-269.3935,761.3154
-270.5612,751.4062,-270.9218,761.2311
-272.2675,751.2998,-272.4633,761.1418
-273.9299,751.2119,-273.9491,761.0948
-275.5894,751.1936,-275.4499,761.0550
-277.2757,751.1796,-276.9621,761.0295
-278.9584,751.1963,-278.4872,761.0738
-280.6602,751.2942,-280.0241,761.1087
-282.3780,751.4064,-281.5693,761.2111
-284.0399,751.5524,-283.0539,761.3164
-285.6948,751.7697,-284.5490,761.4486
-287.3703,752.0015,-286.0424,761.6769
-289.0464,752.2622,-287.5488,761.8921
-290.7202,752.5886,-289.0540,762.1842
-292.3786,752.9251,-290.5704,762.4843
-294.0511,753.2909,-292.0909,762.8134
-295.6426,753.6957,-293.5340,763.1956
-297.2420,754.1147,-294.9872,763.5701
-298.8432,754.5569,-296.4346,764.0072
-300.4446,755.0592,-297.8879,764.4504
-302.0554,755.5767,-299.3444,764.9121
-303.6715,756.1236,-300.7825,765.4613
-305.2873,756.7019,-302.2307,766.0007
-306.8818,757.3687,-303.6630,766.6105
-308.4046,758.0006,-305.0273,767.1954
-309.9222,758.6617,-306.3928,767.7968
-311.4183,759.4151,-307.7253,768.4902
-312.9186,760.1693,-309.0683,769.1637
-314.4096,760.9538,-310.3795,769.9139
-315.8648,761.8166,-311.6945,770.6574
-317.3166,762.6795,-312.9795,771.4657
-318.7515,763.5693,-314.2614,772.2815
-320.1580,764.5238,-315.5342,773.1104
-321.5548,765.4753,-316.7657,774.0198
-322.9378,766.4505,-318.0025,774.9159
-324.2872,767.4709,-319.2061,775.8699
-325.6301,768.4887,-320.4092,776.8259
-326.9622,769.5272,-321.6050,777.7890
-328.2578,770.6161,-322.7579,778.8164
-329.4891,771.6470,-323.8569,779.7714
-330.7155,772.6886,-324.9156,780.7767
-331.8810,773.8102,-325.9801,781.7705
-333.0547,774.9237,-326.9998,782.8139
-334.1817,776.0890,-328.0201,783.8536
-335.2995,777.2625,-329.0366,784.8919
-336.3988,778.4533,-329.9646,786.0313
-337.4426,779.7007,-330.9367,787.1133
-338.4761,780.9497,-331.7952,788.3192
-339.4731,782.2269,-332.6778,789.4960
-340.4254,783.5439,-333.4877,790.7413
-341.3726,784.8558,-334.3052,791.9724
-342.3206,786.1618,-335.0785,793.2357
-343.2357,787.4935,-335.8494,794.4913
-344.1575,788.8135,-336.5938,795.7608
-345.0409,790.1609,-337.3356,797.0296
-345.9223,791.5063,-338.0711,798.2905
-346.7867,792.8622,-338.7957,799.5497
-347.6637,794.2029,-339.5185,800.8064
-348.5437,795.5374,-340.2416,802.0625
-349.4096,796.8778,-340.9706,803.3259
-350.2880,798.2071,-341.7019,804.5913
-351.1347,799.5596,-342.4341,805.8588
-351.9923,800.9027,-343.1720,807.1341
-352.8210,802.2670,-343.9133,808.4112
-353.6613,803.6235,-344.6558,809.6954
-354.4683,805.0026,-345.4104,810.9848
-355.2834,806.3774,-346.1660,812.2799
-356.0828,807.7625,-346.9338,813.5850
-356.8442,809.0666,-347.6658,814.8337
-357.6022,810.3743,-348.4063,816.0869
-358.3695,811.6781,-349.1498,817.3492
-359.1298,812.9906,-349.8887,818.5985
-359.9005,814.2979,-350.6349,819.8594
-360.6609,815.6138,-351.3811,821.1232
-361.4342,816.9248,-352.1287,822.3872
-362.1967,818.2459,-352.8725,823.6473
-362.9709,819.5626,-353.6203,824.9125
-363.7337,820.8862,-354.3806,826.1972
-364.5081,822.2079,-355.1354,827.4749
-365.2739,823.5386,-355.8894,828.7479
-366.0504,824.8676,-356.6414,830.0202
-366.8180,826.2018,-357.4046,831.3095
-367.5952,827.5348,-358.1680,832.5997
-368.3740,828.8708,-358.9322,833.8934
-369.1493,830.2131,-359.6973,835.1872
-369.9316,831.5528,-360.4708,836.4980
-370.7109,832.8987,-361.2427,837.8081
-371.4974,834.2452,-362.0145,839.1210
-372.2849,835.5937,-362.7912,840.4425
-373.0816,836.9427,-363.5660,841.7635
-373.8899,838.2897,-364.3410,843.0897
-374.6567,839.6612,-365.1221,844.4188
-375.4354,841.0305,-365.9038,845.7526
-376.1980,842.4110,-366.6896,847.0903
-376.9662,843.7918,-367.4772,848.4350
-377.7340,845.1778,-368.2664,849.7783
-378.5079,846.5636,-369.0575,851.1293
-379.2815,847.9528,-369.8524,852.4836
-380.0608,849.3429,-370.6475,853.8429
-380.8477,850.7311,-371.4473,855.2108
-381.6288,852.1248,-372.2517,856.5824
-382.3747,853.4339,-373.0090,857.8791
-383.1059,854.7521,-373.7710,859.1790
-383.8448,856.0702,-374.5318,860.4820
-384.5755,857.3956,-375.2964,861.7857
-385.3121,858.7204,-376.0590,863.0957
-386.0410,860.0517,-376.8308,864.4048
-386.7762,861.3832,-377.6012,865.7176
-387.5074,862.7185,-378.3777,867.0328
-388.2480,864.0530,-379.1531,868.3503
-388.9905,865.3888,-379.9320,869.6701
-389.7380,866.7247,-380.7103,870.9936
-390.4890,868.0615,-381.4920,872.3183
-391.2425,869.3999,-382.2727,873.6463
-391.9967,870.7390,-383.0581,874.9767
-392.7585,872.0778,-383.8423,876.3094
-393.5172,873.4200,-384.6296,877.6435
-394.2951,874.7566,-385.4150,878.9793
-395.0748,876.0931,-386.2019,880.3156
-395.8584,877.4267,-386.9921,881.6523
-396.6476,878.7589,-387.7796,882.9892
-397.4279,880.0937,-388.5685,884.3240
-398.2102,881.4230,-389.3537,885.6590
-398.9874,882.7515,-390.1389,886.9872
-399.7643,884.0709,-390.9182,888.3112
-400.5357,885.3813,-391.6955,889.6271
-401.2984,886.6844,-392.4660,890.9372
-402.0598,887.9767,-393.2339,892.2389
-402.8601,889.3441,-394.0420,893.6147
-403.6592,890.7015,-394.8463,894.9812
-404.4526,892.0476,-395.6430,896.3421
-405.2373,893.3883,-396.4370,897.6921
-406.0207,894.7172,-397.2226,899.0363
-406.7954,896.0405,-398.0040,900.3713
-407.5693,897.3521,-398.7844,901.6970
-408.3342,898.6591,-399.5555,903.0160
-409.0981,899.9555,-400.3263,904.3252
-409.8542,901.2461,-401.0877,905.6283
-410.6544,902.6026,-401.8930,906.9969
-411.4444,903.9514,-402.6880,908.3598
-412.2314,905.2849,-403.4840,909.7128
-413.0130,906.6081,-404.2692,911.0603
-413.7837,907.9233,-405.0555,912.3971
-414.5549,909.2288,-405.8301,913.7282
-415.3170,910.5306,-406.6066,915.0466
-416.0783,911.8213,-407.3715,916.3604
-416.8326,913.1089,-408.1379,917.6617
-417.6277,914.4549,-408.9346,919.0308
-418.4118,915.7932,-409.7342,920.3872
-419.1981,917.1244,-410.5208,921.7375
-419.9762,918.4534,-411.3012,923.0791
-420.7525,919.7676,-412.0855,924.4079
-421.5145,921.0680,-412.8563,925.7350
-422.2785,922.3603,-413.6312,927.0479
-423.0395,923.6471,-414.3908,928.3574
-423.7921,924.9338,-415.1562,929.6522
-424.5873,926.2802,-415.9457,931.0115
-425.3685,927.6165,-416.7410,932.3571
-426.1426,928.9278,-417.5319,933.6962
-426.8961,930.2178,-418.3085,935.0346
-427.6456,931.4892,-419.0898,936.3603
-428.3821,932.7518,-419.8540,937.6853
-429.1127,933.9903,-420.6268,938.9966
-429.8221,935.2103,-421.3825,940.3101
-430.5669,936.4787,-422.1883,941.6717
-431.3018,937.7300,-422.9789,943.0337
-432.0247,938.9844,-423.7735,944.3829
-432.7458,940.2215,-424.5570,945.7315
-433.4553,941.4707,-425.3337,947.0744
-434.1630,942.7066,-426.1006,948.4177
-434.8631,943.9367,-426.8701,949.7537
-435.5533,945.1517,-427.6339,951.0919
-436.2752,946.4225,-428.4287,952.4930
-436.9972,947.6743,-429.2425,953.8800
-437.7174,948.9197,-430.0464,955.2752
-438.4413,950.1445,-430.8783,956.6530
-439.1725,951.3656,-431.7037,958.0370
-439.9030,952.5849,-432.5642,959.3934
-440.6739,953.7665,-433.4302,960.7486
-441.4645,955.0113,-434.3497,962.1614
-442.3043,956.2100,-435.3347,963.5144
-443.1372,957.4181,-436.3212,964.8730
-444.0246,958.5737,-437.3389,966.2018
-444.9123,959.7300,-438.4350,967.4481
-445.8512,960.8355,-439.5248,968.6980
-446.7948,961.9300,-440.6478,969.9228
-447.7907,963.0626,-441.8928,971.1126
-448.8746,964.0766,-443.1395,972.3067
-449.9309,965.1311,-444.4054,973.4882
-451.0765,966.0602,-445.7372,974.5689
-452.2147,967.0104,-447.0712,975.6480
-453.4144,967.8631,-448.4448,976.6753
-454.6193,968.7163,-449.8775,977.6033
-455.8646,969.4930,-451.3343,978.5261
-457.1254,970.2506,-452.8166,979.4055
-458.4051,970.9821,-454.3475,980.2034
-459.7275,971.6411,-455.8926,980.9850
-461.0558,972.3121,-457.4705,981.7422
-462.4285,972.9090,-459.0693,982.4657
-463.8196,973.4973,-460.7202,983.0780
-465.2362,974.0610,-462.3816,983.6900
-466.7012,974.5074,-464.0842,984.2555
-468.1159,974.9504,-465.7590,984.6962
-469.5683,975.3019,-467.4512,985.1149
-471.0376,975.6405,-469.1707,985.4879
-472.5332,975.9143,-470.9187,985.8152
-474.0489,976.1475,-472.7019,986.0377
-475.5142,976.3472,-474.4309,986.2467
-477.0022,976.4553,-476.1722,986.4175
-478.5025,976.5510,-477.9366,986.4852
-480.0188,976.5698,-479.7102,986.5363
-481.5462,976.5487,-481.5007,986.5400
-483.0842,976.4934,-483.3062,986.4936
-484.5583,976.3410,-485.0384,986.3164
-486.0394,976.1749,-486.7758,986.1342
-487.5231,975.9378,-488.5147,985.9004
-489.0127,975.6672,-490.2337,985.5419
-490.5115,975.3787,-491.9346,985.1679
-492.0048,974.9893,-493.6258,984.7516
-493.4346,974.6158,-495.2304,984.3295
-494.8566,974.1599,-496.8317,983.8978
-496.2828,973.6897,-498.4301,983.4444
-497.7187,973.2321,-500.0149,982.9072
-499.1052,972.5325,-501.5901,982.3598
-500.5034,971.8645,-503.1576,981.7848
-501.8687,971.0722,-504.7121,981.1282
-503.2382,970.2797,-506.2585,980.4591
-504.5253,969.4721,-507.7223,979.7967
-505.8132,968.6562,-509.1558,979.0398
-507.0911,967.8127,-510.5902,978.2686
-508.3584,966.9593,-512.0254,977.4621
-509.6168,966.1136,-513.4482,976.5839
-510.8808,965.2663,-514.8623,975.7030
-512.1385,964.4109,-516.2691,974.7949
-513.4051,963.5585,-517.6709,973.8877
-514.6036,962.7426,-519.0003,973.0282
-515.8033,961.9247,-520.3276,972.1607
-517.0169,961.1077,-521.6521,971.2957
-518.2249,960.2847,-522.9799,970.4238
-519.4470,959.4625,-524.3077,969.5542
-520.6725,958.6304,-525.6381,968.6840
-521.9032,957.8042,-526.9690,967.8021
-523.1350,956.9696,-528.3069,966.9242
-524.3824,956.1343,-529.6410,966.0365
-525.6405,955.2861,-530.9810,965.1551
-526.9152,954.4342,-532.3183,964.2629
-528.1281,953.6165,-533.5842,963.4183
-529.3525,952.8010,-534.8589,962.5790
-530.5785,951.9750,-536.1338,961.7274
-531.8129,951.1561,-537.4198,960.8814
-533.0501,950.3276,-538.7058,960.0229
-534.3000,949.5000,-540.0021,959.1711
-535.5580,948.6614,-541.2967,958.3060
-536.8233,947.8234,-542.6033,957.4475
-538.1022,946.9770,-543.9074,956.5755
-539.3790,946.1255,-545.2259,955.7113
-540.6686,945.2727,-546.5414,954.8308
-541.9600,944.4128,-547.8706,953.9588
-543.2564,943.5551,-549.1987,953.0702
-544.4805,942.7396,-550.4626,952.2443
-545.7124,941.9250,-551.7225,951.4000
-546.9442,941.1048,-552.9885,950.5526
-548.1878,940.2830,-554.2670,949.7140
-549.4370,939.4523,-555.5425,948.8598
-550.6934,938.6217,-556.8320,948.0150
-551.9566,937.7823,-558.1179,947.1534
-553.2305,936.9385,-559.4173,946.3016
-554.5125,936.0851,-560.7128,945.4336
-555.8025,935.2285,-562.0213,944.5738
-557.0985,934.3634,-563.3275,943.6994
-558.4011,933.4971,-564.6464,942.8327
-559.7149,932.6187,-565.9622,941.9526
-561.0450,931.7339,-567.2894,941.0813
-562.3791,930.8422,-568.6140,940.1952
-563.6359,930.0055,-569.8677,939.3725
